ts,open,high,low,close,volume
2025-11-04 04:00:00+00:00,0.17031,0.17098,0.16059,0.16193,10268431.0
2025-11-04 08:00:00+00:00,0.16193,0.16691,0.16085,0.16604,13044497.0
2025-11-04 12:00:00+00:00,0.16604,0.16843,0.16075,0.16384,10368720.0
2025-11-04 16:00:00+00:00,0.16384,0.16506,0.15405,0.1579,18382393.0
2025-11-04 20:00:00+00:00,0.1579,0.16426,0.15151,0.16217,17531004.0
2025-11-05 00:00:00+00:00,0.16217,0.16487,0.15448,0.16436,13486143.0
2025-11-05 04:00:00+00:00,0.16436,0.16607,0.16358,0.16484,6543488.0
2025-11-05 08:00:00+00:00,0.16484,0.16484,0.1611,0.16381,9879980.0
2025-11-05 12:00:00+00:00,0.16381,0.16722,0.16291,0.1672,13849307.0
2025-11-05 16:00:00+00:00,0.1672,0.16879,0.16558,0.16714,14296336.0
2025-11-05 20:00:00+00:00,0.16714,0.16826,0.16596,0.16709,13857616.0
2025-11-06 00:00:00+00:00,0.16709,0.16771,0.16424,0.16698,16202869.0
2025-11-06 04:00:00+00:00,0.16698,0.16734,0.16278,0.16318,7786665.0
2025-11-06 08:00:00+00:00,0.16318,0.16405,0.16209,0.16292,8364556.0
2025-11-06 12:00:00+00:00,0.16292,0.16372,0.1585,0.15908,13339716.0
2025-11-06 16:00:00+00:00,0.15908,0.16204,0.15696,0.16068,10732116.0
2025-11-06 20:00:00+00:00,0.16068,0.16281,0.15948,0.16156,20793766.0
2025-11-07 00:00:00+00:00,0.16156,0.16502,0.16088,0.1643,19179069.0
2025-11-07 04:00:00+00:00,0.1643,0.16718,0.16358,0.16694,12810232.0
2025-11-07 08:00:00+00:00,0.16694,0.16729,0.16208,0.16367,13753404.0
2025-11-07 12:00:00+00:00,0.16367,0.17024,0.15953,0.16891,13403983.0
2025-11-07 16:00:00+00:00,0.16891,0.18155,0.16827,0.18057,12100050.0
2025-11-07 20:00:00+00:00,0.18057,0.18153,0.17831,0.17875,10500354.0
2025-11-08 00:00:00+00:00,0.17875,0.18332,0.17727,0.17971,11099093.0
