ts,open,high,low,close,volume
2025-11-04 04:00:00+00:00,2.3552,2.3641,2.2309,2.2423,42883127.0
2025-11-04 08:00:00+00:00,2.2423,2.2834,2.2281,2.2794,19985324.0
2025-11-04 12:00:00+00:00,2.2794,2.3256,2.2413,2.2816,22409017.0
2025-11-04 16:00:00+00:00,2.2816,2.2942,2.1553,2.1689,45606969.0
2025-11-04 20:00:00+00:00,2.1689,2.2272,2.0662,2.2038,51863158.0
2025-11-05 00:00:00+00:00,2.2038,2.2512,2.101,2.2357,28080289.0
2025-11-05 04:00:00+00:00,2.2357,2.2591,2.2251,2.2451,19101123.0
2025-11-05 08:00:00+00:00,2.2451,2.2451,2.2036,2.2358,28363668.0
2025-11-05 12:00:00+00:00,2.2358,2.2865,2.2292,2.2753,28056089.0
2025-11-05 16:00:00+00:00,2.2753,2.3245,2.2525,2.3202,21289659.0
2025-11-05 20:00:00+00:00,2.3202,2.3755,2.3158,2.3417,39074504.0
2025-11-06 00:00:00+00:00,2.3417,2.4152,2.3089,2.3573,39944252.0
2025-11-06 04:00:00+00:00,2.3573,2.3633,2.3109,2.3254,17262077.0
2025-11-06 08:00:00+00:00,2.3254,2.332,2.2872,2.2986,20731982.0
2025-11-06 12:00:00+00:00,2.2986,2.309,2.2267,2.2332,32542519.0
2025-11-06 16:00:00+00:00,2.2332,2.2483,2.2016,2.2103,35142613.0
2025-11-06 20:00:00+00:00,2.2103,2.2241,2.1786,2.2118,25920629.0
2025-11-07 00:00:00+00:00,2.2118,2.2361,2.1908,2.2279,22150863.0
2025-11-07 04:00:00+00:00,2.2279,2.2383,2.2103,2.2322,14047974.0
2025-11-07 08:00:00+00:00,2.2322,2.2332,2.1629,2.1875,26334171.0
2025-11-07 12:00:00+00:00,2.1875,2.2193,2.1533,2.2112,22526681.0
2025-11-07 16:00:00+00:00,2.2112,2.3548,2.2011,2.3522,30507755.0
2025-11-07 20:00:00+00:00,2.3522,2.3719,2.3117,2.3153,30719970.0
2025-11-08 00:00:00+00:00,2.3153,2.3366,2.2987,2.3183,13389882.0
2025-11-08 04:00:00+00:00,2.3183,2.3352,2.2936,2.3211,9907417.0
2025-11-08 08:00:00+00:00,2.3211,2.333,2.2903,2.2949,12583772.0
2025-11-08 12:00:00+00:00,2.2949,2.3009,2.2409,2.2538,16383966.0
2025-11-08 16:00:00+00:00,2.2538,2.2775,2.2496,2.2716,11053353.0
2025-11-08 20:00:00+00:00,2.2716,2.2878,2.2707,2.2853,7077318.0
2025-11-09 00:00:00+00:00,2.2853,2.2857,2.2381,2.2527,10083941.0
2025-11-09 04:00:00+00:00,2.2527,2.2973,2.252,2.2946,10886618.0
2025-11-09 08:00:00+00:00,2.2946,2.2948,2.2508,2.2736,13135626.0
2025-11-09 12:00:00+00:00,2.2736,2.3319,2.2655,2.3135,18062122.0
2025-11-09 16:00:00+00:00,2.3135,2.3488,2.2993,2.3476,15973321.0
